team,season,state,next_state,count,adjustment_type,poss_per_game
ATL,2024-25,ATL DREB,OPP FT Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL DREB,OPP OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL DREB,OPP Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL DREB,OPP Turnover,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL FT Made,ATL DREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL FT Made,ATL OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL FT Made,ATL Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL FT Made,OPP 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL OREB,ATL Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL OREB,OPP OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL OREB,OPP Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,ATL 2pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,ATL 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,ATL DREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,ATL FT Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,ATL OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,ATL Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,ATL Turnover,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,OPP 2pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,OPP 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,OPP DREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,OPP FT Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,OPP OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,ATL Turnover,OPP Turnover,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL 2pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL FT Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP 2pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP DREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP Turnover,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL 2pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL FT Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL Turnover,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP 2pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP DREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP Turnover,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,ATL 2pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,ATL 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,ATL DREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,ATL FT Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,ATL OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,ATL Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,ATL Turnover,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,OPP 2pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,OPP 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,OPP DREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,OPP FT Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,OPP OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,OPP Turnover,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP FT Made,ATL 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP FT Made,ATL OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP FT Made,OPP Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP OREB,ATL Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP OREB,OPP Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,ATL 2pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,ATL 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,ATL DREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,ATL FT Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,ATL OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,ATL Turnover,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,OPP 2pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,OPP 3pt Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,OPP DREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,OPP FT Made,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,OPP OREB,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,OPP Offense Start,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP Turnover,OPP Turnover,0.0,3PT FG% +5%,98.8
ATL,2024-25,OPP DREB,OPP Offense Start,3115.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,ATL Offense Start,3037.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL DREB,2453.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP DREB,2421.5,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,OPP Offense Start,2329.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL Offense Start,2263.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL 2pt Made,2070.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP 2pt Made,2061.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,ATL Offense Start,1270.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,OPP Offense Start,1240.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP Turnover,1166.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL Offense Start,1160.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL Turnover,1127.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,OPP Offense Start,1095.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP 3pt Made,1060.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL 3pt Made,1003.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL OREB,914.21,FT% +5%,98.8
ATL,2024-25,OPP FT Made,ATL Offense Start,824.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP OREB,810.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,OPP Offense Start,792.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL FT Made,714.29,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP FT Made,698.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,ATL FT Made,553.41,FT% +5%,98.8
ATL,2024-25,OPP FT Made,OPP FT Made,533.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,ATL 2pt Made,323.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,OPP DREB,287.94,FT% +5%,98.8
ATL,2024-25,OPP OREB,OPP 2pt Made,286.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,ATL DREB,238.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP DREB,206.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL DREB,167.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,ATL OREB,130.56,FT% +5%,98.8
ATL,2024-25,OPP OREB,OPP OREB,115.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,OPP DREB,102.53,FT% +5%,98.8
ATL,2024-25,ATL OREB,ATL Turnover,107.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,ATL DREB,103.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP FT Made,95.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,OPP Turnover,94.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,OPP 3pt Made,93.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,ATL 3pt Made,87.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,ATL FT Made,85.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP FT Made,84.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,ATL FT Made,77.5,FT% +5%,98.8
ATL,2024-25,OPP OREB,OPP FT Made,71.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL FT Made,63.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,ATL DREB,30.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL DREB,29.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,OPP DREB,27.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,OPP DREB,25.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL 2pt Made,19.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP 2pt Made,18.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,ATL 2pt Made,12.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,OPP 2pt Made,9.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP Turnover,8.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,ATL 2pt Made,8.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL 3pt Made,8.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL OREB,7.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,ATL FT Made,6.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP 3pt Made,6.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP OREB,6.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,OPP 2pt Made,6.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,OPP DREB,6.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,OPP 3pt Made,5.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,OPP OREB,5.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,ATL OREB,5.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,OPP 2pt Made,4.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,ATL 2pt Made,3.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,ATL Turnover,3.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP FT Made,3.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,OPP 3pt Made,3.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,OPP Turnover,3.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL Turnover,3.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,OPP DREB,2.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,ATL 3pt Made,2.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,OPP FT Made,2.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,OPP FT Made,2.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL DREB,2.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,ATL 2pt Made,2.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,ATL FT Made,2.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,ATL 3pt Made,2.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,ATL Turnover,1.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,ATL 2pt Made,1.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,OPP OREB,1.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,OPP Turnover,1.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,OPP Turnover,1.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL Offense Start,1.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL Turnover,1.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP OREB,1.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,ATL Turnover,1.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,ATL FT Made,1.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,ATL Turnover,1.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,ATL 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,ATL DREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,ATL OREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,ATL Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,OPP 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,OPP 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,OPP FT Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,OPP OREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL 2pt Made,OPP Turnover,0.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,ATL 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,ATL DREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,ATL OREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,ATL Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,ATL Turnover,0.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,OPP 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,OPP 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,OPP FT Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,OPP OREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL 3pt Made,OPP Turnover,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,ATL 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,ATL 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,ATL DREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,ATL FT Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,ATL OREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,ATL Turnover,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,OPP 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,OPP 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,OPP DREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,OPP FT Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,OPP OREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,OPP Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,ATL DREB,OPP Turnover,0.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,ATL DREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,ATL OREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,ATL Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,ATL FT Made,OPP 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,ATL Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,OPP OREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL OREB,OPP Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,ATL 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,ATL 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,ATL DREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,ATL FT Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,ATL OREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,ATL Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,ATL Turnover,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,OPP 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,OPP 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,OPP DREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,OPP FT Made,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,OPP OREB,0.0,FT% +5%,98.8
ATL,2024-25,ATL Turnover,OPP Turnover,0.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL FT Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL OREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP DREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP Turnover,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL FT Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL OREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL Turnover,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP DREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP OREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,OPP 3pt Made,OPP Turnover,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,ATL 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,ATL 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,ATL DREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,ATL FT Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,ATL OREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,ATL Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,ATL Turnover,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,OPP 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,OPP 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,OPP DREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,OPP FT Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,OPP OREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,OPP Turnover,0.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,ATL 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,ATL OREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP FT Made,OPP Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,ATL Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,OPP OREB,OPP Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,ATL 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,ATL 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,ATL DREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,ATL FT Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,ATL OREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,ATL Turnover,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,OPP 2pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,OPP 3pt Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,OPP DREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,OPP FT Made,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,OPP OREB,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,OPP Offense Start,0.0,FT% +5%,98.8
ATL,2024-25,OPP Turnover,OPP Turnover,0.0,FT% +5%,98.8
ATL,2024-25,OPP DREB,OPP Offense Start,3115.0,OREB% +5%,98.8
ATL,2024-25,ATL DREB,ATL Offense Start,3037.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL DREB,2453.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP DREB,2415.42,OREB% +5%,98.8
ATL,2024-25,ATL 2pt Made,OPP Offense Start,2329.0,OREB% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL Offense Start,2263.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL 2pt Made,2070.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP 2pt Made,2061.0,OREB% +5%,98.8
ATL,2024-25,OPP Turnover,ATL Offense Start,1270.0,OREB% +5%,98.8
ATL,2024-25,ATL Turnover,OPP Offense Start,1240.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP Turnover,1166.0,OREB% +5%,98.8
ATL,2024-25,OPP 3pt Made,ATL Offense Start,1160.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL Turnover,1127.0,OREB% +5%,98.8
ATL,2024-25,ATL 3pt Made,OPP Offense Start,1095.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP 3pt Made,1060.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL 3pt Made,1003.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL OREB,936.58,OREB% +5%,98.8
ATL,2024-25,OPP FT Made,ATL Offense Start,824.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP OREB,810.0,OREB% +5%,98.8
ATL,2024-25,ATL FT Made,OPP Offense Start,792.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL FT Made,698.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP FT Made,698.0,OREB% +5%,98.8
ATL,2024-25,ATL FT Made,ATL FT Made,540.0,OREB% +5%,98.8
ATL,2024-25,OPP FT Made,OPP FT Made,533.0,OREB% +5%,98.8
ATL,2024-25,ATL OREB,ATL 2pt Made,323.0,OREB% +5%,98.8
ATL,2024-25,ATL OREB,OPP DREB,286.58,OREB% +5%,98.8
ATL,2024-25,OPP OREB,OPP 2pt Made,286.0,OREB% +5%,98.8
ATL,2024-25,OPP OREB,ATL DREB,238.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,OPP DREB,206.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,ATL DREB,167.0,OREB% +5%,98.8
ATL,2024-25,ATL OREB,ATL OREB,133.42,OREB% +5%,98.8
ATL,2024-25,OPP OREB,OPP OREB,115.0,OREB% +5%,98.8
ATL,2024-25,ATL FT Made,OPP DREB,112.0,OREB% +5%,98.8
ATL,2024-25,ATL OREB,ATL Turnover,107.0,OREB% +5%,98.8
ATL,2024-25,OPP FT Made,ATL DREB,103.0,OREB% +5%,98.8
ATL,2024-25,OPP 2pt Made,OPP FT Made,95.0,OREB% +5%,98.8
ATL,2024-25,OPP OREB,OPP Turnover,94.0,OREB% +5%,98.8
ATL,2024-25,OPP OREB,OPP 3pt Made,93.0,OREB% +5%,98.8
ATL,2024-25,ATL OREB,ATL 3pt Made,87.0,OREB% +5%,98.8
ATL,2024-25,ATL 2pt Made,ATL FT Made,85.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP FT Made,84.0,OREB% +5%,98.8
ATL,2024-25,ATL OREB,ATL FT Made,76.0,OREB% +5%,98.8
ATL,2024-25,OPP OREB,OPP FT Made,71.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL FT Made,63.0,OREB% +5%,98.8
ATL,2024-25,ATL OREB,ATL DREB,30.0,OREB% +5%,98.8
ATL,2024-25,OPP 2pt Made,ATL DREB,29.0,OREB% +5%,98.8
ATL,2024-25,ATL 2pt Made,OPP DREB,27.0,OREB% +5%,98.8
ATL,2024-25,OPP OREB,OPP DREB,25.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL 2pt Made,19.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP 2pt Made,18.0,OREB% +5%,98.8
ATL,2024-25,ATL FT Made,ATL 2pt Made,12.0,OREB% +5%,98.8
ATL,2024-25,ATL OREB,OPP 2pt Made,9.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP Turnover,8.0,OREB% +5%,98.8
ATL,2024-25,OPP OREB,ATL 2pt Made,8.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL 3pt Made,8.0,OREB% +5%,98.8
ATL,2024-25,OPP Offense Start,ATL OREB,7.0,OREB% +5%,98.8
ATL,2024-25,ATL 3pt Made,ATL FT Made,6.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP 3pt Made,6.0,OREB% +5%,98.8
ATL,2024-25,ATL Offense Start,OPP OREB,6.0,OREB% +5%,98.8
ATL,2024-25,OPP FT Made,OPP 2pt Made,6.0,OREB% +5%,98.8
